school_name,major_name,batch,batch_year,tier
华东交通大学,土木工程（智慧建维）,,,national
华东交通大学,土木工程（桥梁工程）,,,national
华东交通大学,土木工程（道路工程）,,,national
华东交通大学,工程管理（中外合作办学）,,,national
华东交通大学,建筑学,,,national
华东交通大学,建筑电气与智能化,,,national
华东交通大学,机械设计制造及其自动化,,,national
华东交通大学,材料成型及控制工程（“材料成型+信息计算”双学士学位）,,,national
华东交通大学,材料成型及控制工程（模具设计与制造）,,,national
华东交通大学,材料成型及控制工程（焊接工程）,,,national
华东交通大学,物流管理,,,national
华东交通大学,电气工程及其自动化（中外合作办学）,,,national
华东交通大学,电气工程及其自动化（电力牵引及传动控制）,,,national
华东交通大学,电气工程及其自动化（电力系统及其自动化）,,,national
华东交通大学,电气工程及其自动化（铁道电气化）,,,national
华东交通大学,给排水科学与工程,,,national
华东交通大学,给排水科学与工程（“给排水科学与工程+信息与计算科学”双学士学位）,,,national
华东交通大学,翻译（英语）,,,national
华东交通大学,自动化（工业自动化）,,,national
华东交通大学,自动化（过程控制）,,,national
华东交通大学,计算机科学与技术,,,national
华东交通大学,计算机科学与技术（江西省基础学科拔尖人才培养基地）,,,national
华东交通大学,车辆工程（动车组）,,,national
华东交通大学,车辆工程（城市轨道车辆）,,,national
华东交通大学,车辆工程（铁道车辆）,,,national
华东交通大学,轨道交通信号与控制,,,national
华东交通大学,软件工程,,,national
华东交通大学,软件工程（智慧建造）,,,national
华东交通大学,软件工程（智能系统开发）,,,national
华东交通大学,软件工程（智能软件开发）,,,national
华东交通大学,软件工程（桥梁工程）,,,national
华东交通大学,软件工程（行业软件开发）,,,national
华东交通大学,软件工程（轨道信号）,,,national
华东交通大学,软件工程（道铁工程）,,,national
华东交通大学,软件工程（铁道运输工程）,,,national
华东交通大学,运动训练,,,national
华东交通大学,通信工程,,,national
华东交通大学,通信工程（信息与软件工程学院）,,,national
华东交通大学,金融学,,,national
华东交通大学,铁道工程,,,national
华东师范大学,人文地理与城乡规划,,,national
华东师范大学,体育教育,,,national
华东师范大学,俄语,,,national
华东师范大学,公共事业管理,,,national
华东师范大学,公共艺术,,,national
华东师范大学,化学,,,national
华东师范大学,历史学,,,national
华东师范大学,哲学,,,national
华东师范大学,地理信息科学,,,national
华东师范大学,地理科学,,,national
华东师范大学,学前教育,,,national
华东师范大学,工商管理,,,national
华东师范大学,广播电视编导,,,national
华东师范大学,应用心理学,,,national
华东师范大学,微电子科学与工程,,,national
华东师范大学,心理学,,,national
华东师范大学,思想政治教育,,,national
华东师范大学,播音与主持艺术,,,national
华东师范大学,政治学与行政学,,,national
华东师范大学,教育康复学,,,national
华东师范大学,教育技术学,,,national
华东师范大学,数学与应用数学,,,national
华东师范大学,数据科学与大数据技术,,,national
华东师范大学,新闻学,,,national
华东师范大学,日语,,,national
华东师范大学,汉语国际教育,,,national
华东师范大学,汉语言文学,,,national
华东师范大学,法学,,,national
华东师范大学,法语,,,national
华东师范大学,物理学,,,national
华东师范大学,特殊教育,,,national
华东师范大学,环境生态工程,,,national
华东师范大学,环境设计,,,national
华东师范大学,生态学,,,national
华东师范大学,生物技术,,,national
华东师范大学,生物科学,,,national
华东师范大学,社会体育指导与管理,,,national
华东师范大学,社会学,,,national
华东师范大学,社会工作,,,national
华东师范大学,经济学,,,national
华东师范大学,统计学,,,national
华东师范大学,编辑出版学,,,national
华东师范大学,美术学,,,national
华东师范大学,翻译,,,national
华东师范大学,英语,,,national
华东师范大学,行政管理,,,national
华东师范大学,视觉传达设计,,,national
华东师范大学,计算机科学与技术,,,national
华东师范大学,软件工程,,,national
华东师范大学,通信工程,,,national
华东师范大学,金融学,,,national
华东师范大学,音乐学,,,national
华东政法大学,政治学与行政学,,,national
华东政法大学,文化产业管理,,,national
华东政法大学,新闻学,,,national
华东政法大学,法学,,,national
华东政法大学,知识产权,,,national
华东政法大学,社会工作,,,national
华东政法大学,翻译,,,national
华东政法大学,行政管理,,,national
华东理工大学,会计学,,,national
华东理工大学,信息工程,,,national
华东理工大学,公共事业管理,,,national
华东理工大学,化学,,,national
华东理工大学,化学工程与工艺,,,national
华东理工大学,复合材料与工程,,,national
华东理工大学,工业设计,,,national
华东理工大学,工商管理,,,national
华东理工大学,市场营销,,,national
华东理工大学,应用化学,,,national
华东理工大学,应用物理学,,,national
华东理工大学,数字媒体艺术,,,national
华东理工大学,数学与应用数学,,,national
华东理工大学,新能源材料与器件,,,national
华东理工大学,无机非金属材料工程,,,national
华东理工大学,机械设计制造及其自动化,,,national
华东理工大学,油气储运工程,,,national
华东理工大学,环境工程,,,national
华东理工大学,生物工程,,,national
华东理工大学,生物技术,,,national
华东理工大学,生物科学,,,national
华东理工大学,社会学,,,national
华东理工大学,社会工作,,,national
华东理工大学,能源与动力工程,,,national
华东理工大学,自动化,,,national
华东理工大学,英语,,,national
华东理工大学,药学,,,national
华东理工大学,行政管理,,,national
华东理工大学,计算机科学与技术,,,national
华东理工大学,资源循环科学与工程,,,national
华东理工大学,软件工程,,,national
华东理工大学,轻化工程,,,national
华东理工大学,过程装备与控制工程,,,national
华东理工大学,金融学,,,national
华东理工大学,食品科学与工程,,,national
华东理工大学,高分子材料与工程,,,national
华中农业大学,会计学,,,national
华中农业大学,信息管理与信息系统,,,national
华中农业大学,农业机械化及其自动化,,,national
华中农业大学,农业资源与环境,,,national
华中农业大学,农学,,,national
华中农业大学,农林经济管理,,,national
华中农业大学,动物医学,,,national
华中农业大学,动物科学,,,national
华中农业大学,园林,,,national
华中农业大学,园艺,,,national
华中农业大学,国际经济与贸易,,,national
华中农业大学,土地资源管理,,,national
华中农业大学,地理信息科学,,,national
华中农业大学,工程管理,,,national
华中农业大学,市场营销,,,national
华中农业大学,应用化学,,,national
华中农业大学,机械电子工程,,,national
